Sample ID	Temp	Date	Absorbance	Unnamed: 4	Unnamed: 5
ID 7z6k97xj	21.52694254	1/13/2023	0.15		
ID ezcoyarw	21.78418474	1/10/2023	0.92		
ID 64w38okh	23.15451838	1/27/2023			
ID sllpbkk7	21.026039	1/9/2023	0.15		
ID 26wwhkqj	21.64726535	1/20/2023	0.189012036		
ID lv22uxrt	22.47302921	1/6/2023	0.92		
ID poxsuaj3	21.13504178	1/3/2023	0.732747146		
ID pqwgxdog	23.79932504	1/5/2023	0.858266174		
ID d9h29o1a	21.56462887	1/20/2023	0.584562453		
ID brfh4vu3	23.55669167	1/5/2023	0.405442477		
ID 41kffs0r	23.47578283	1/16/2023	0.321418681		
ID cdd4c8nt	23.9258222	1/30/2023	0.15		
ID kto48kt1	22.22792942	1/11/2023	0.15		
ID 4nzh1fp7	22.90411627	1/16/2023	0.15		
ID omv58pxs	21.8870799	1/10/2023	0.15		
ID q480l6c3	21.50728522	1/6/2023	0.15		
ID 9meuc5h8	23.33620616	1/20/2023	0.15		
ID 66zqfsul	23.01084647	1/20/2023	0.15		
ID 7zt1i4m0	23.97545678	1/23/2023	0.15		
ID hmb5lv7p	23.31916353	1/19/2023	0.15		
ID 99s0auh0	22.57936779	1/13/2023	0.686473768		
ID iwzws55r	22.08091947	1/9/2023	0.403854679		
ID i3eh0v6b	21.14034079	1/14/2023	0.716158125		
ID ndk50mvz	22.74113485	1/27/2023	0.92		
ID 90vr8sj6	21.96507682	1/11/2023	0.92		
ID 6whiiavk	22.10714695	1/14/2023	0.26694415		
ID 1r5n9ill	23.91239743	1/17/2023	0.15		
ID vxm6j0cs	21.78360445	1/29/2023			
ID tfkfi5k5	21.03831316	1/3/2023	0.356689127		
ID 84zo6zz7	21.43402895	1/6/2023			
ID yx7lyi14	23.79078527	1/21/2023	0.15		
ID cxi0ke68	21.08158742	1/31/2023	0.15		
ID f5ice1vk	21.06089269	1/7/2023	0.15		
ID kt686ynt	21.38493636	1/12/2023	0.15		
ID fsn8mj48	23.03682205	1/19/2023	0.774524306		
ID qk6igbp9	21.86672364	1/3/2023	0.47954721		
ID iw1z9pc2	22.79196556	1/19/2023	0.15		
ID si9krhdw	21.56084161	1/9/2023	0.92		
ID cdkawdzy	23.47156322	1/4/2023	0.92		
ID 4e36wf9h	22.32049972	1/28/2023	0.92		
ID sx32igwn	21.12542409	1/18/2023			
ID v68l9f7i	22.17820734	1/17/2023	0.15		
ID anik9h9e	23.23875618	1/29/2023	0.503750825		
ID wzs5mqie	21.58009576	1/18/2023	0.15		
ID fqus5oiv	22.03175685	1/9/2023	0.15		
ID 1dmcjn8g	22.82705436	1/4/2023	0.15		
ID awsrjwlf	21.75344165	1/23/2023	0.825782954		
ID oj59xh7i	23.04277684	1/24/2023	0.92		
ID vjogc1po	22.81124745	1/28/2023	0.15		
ID 731k6787	21.35955664	1/4/2023	0.92		
ID 36dv11lk	22.17545501	1/21/2023	0.15		
ID ag21l9it	21.89057254	1/7/2023	0.760743292		
ID tj5ilo8z	21.27442224	1/20/2023	0.164530954		
ID 1hfsw031	23.6890634	1/30/2023	0.15735589		
ID obpsbbri	21.46856893	1/30/2023	0.330612397		
ID lhbvodqd	23.25143729	1/17/2023	0.25881455		
ID 8mrsn7ld	23.7031188	1/22/2023	0.218510515		
ID fqmm9ww1	22.44814867	1/28/2023	0.229601991		
ID pa59pqqf	23.64696301	1/8/2023	0.15		
ID xwg4wsws	22.25744426	1/11/2023	0.309276667		
ID mz3mgcyu	21.86889617	1/13/2023	0.644062296		
ID zl00308p	22.44064875	1/3/2023	0.355828812		
ID 0lrzfxk5	22.19508492	1/28/2023	0.92		
ID tg4dyd5n	21.82254348	1/16/2023	0.92		
ID gz30op4m	23.64850718	1/31/2023	0.849113336		
ID swtpj6ib	23.70878516	1/12/2023	0.15		
ID wa3tmqan	23.64361458	1/29/2023	0.15		
ID dv8pzhhl	21.44856462	1/9/2023	0.15		
ID m28ietcl	22.69088006	1/22/2023	0.505675313		
ID mz6xd4uy	23.05515195	1/29/2023	-0.49914324973749225		
ID mjf9tcjm	22.73782111	1/5/2023	0.447889015		
ID 547cs1br	21.55057219	1/24/2023	0.15		
ID 0mrbbn67	23.83027137	1/30/2023	0.15		
ID snoogxhf	23.42869919	1/29/2023	0.742013636		
ID hv27zni9	22.80394516	1/19/2023	0.15		
ID cv1lr6kk	23.6469223	1/3/2023	0.92		
ID zwhno0dt	22.38969278	1/31/2023	0.15		
ID 77f7v5nl	23.60205829	1/12/2023	0.15		
ID hcgnlwhr	21.70697971	1/13/2023	0.15		
ID p6qdmr35	21.3725969	1/28/2023	0.92		
ID apqpe38d	23.64802001	1/8/2023	0.15		
ID eqh8tgm0	21.92345554	1/29/2023	0.176828836		
ID 3y4e5d37	23.08613778	1/23/2023	0.15		
ID 8mwig4dt	23.76192666	1/25/2023	0.15		
ID 34k7todb	21.34753225	1/27/2023	0.15		
ID j8phoaho	22.36428728	1/14/2023	0.92		
ID mb76b0uo	23.71408012	1/6/2023	0.623245141		
ID 74uqti39	23.27279821	1/10/2023	0.15		
ID tjzuah84	22.69046845	1/29/2023	0.15		
ID 54s7maac	22.44211634	1/31/2023	0.15		
ID e94yr71v	23.22682853	1/20/2023	0.15		
ID ibjc9eo0	21.50558543	1/14/2023	0.664984542		
ID 9uokwj4u	21.27563315	1/19/2023	0.411247455		
ID hge1bdb3	23.40624663	1/29/2023	0.92		
ID z6tnw5hx	22.51698273	1/13/2023	0.485233488		
ID ndw5yh9o	21.27105749	1/13/2023	0.759133572		
ID r8rt290k	23.39747094	1/28/2023	0.15		
ID 5tr70rgi	22.39077421	1/5/2023	0.787910998		
ID 7m0bnxhb	21.41621612	1/15/2023	0.15		
ID 0ztm9mdg	22.62553566	1/28/2023	0.15		
ID zfz00ryt	22.70757247	1/26/2023	0.15		
ID asjz81om	22.37283317	1/22/2023	-0.37315912454959044		
ID w6fg4dmj	23.56027903	1/15/2023	0.15		
ID ap5jylna	21.74988138	1/14/2023	0.15		
ID 6dpesft3	23.97334819	1/3/2023	0.92		
ID fh9hwo87	23.3459045	1/14/2023	0.92		
ID 8j0pesu5	23.92049764	1/3/2023	0.366189651		
ID klf2oohx	22.98334172	1/10/2023	0.15		
ID zlt59qzc	22.02322874	1/13/2023	0.15		
ID n6x8ky1u	23.52346489	1/15/2023	0.415001534		
ID 5ygbzw8y	22.11438598	1/26/2023	0.427846679		
ID vhu89i8t	22.67610398	1/7/2023	0.15		
ID 2zgikbtw	21.92907886	1/31/2023	0.15		
ID tffo0rsu	21.8703097	1/4/2023	0.757894985		
ID oytp9mzl	23.35409234	1/29/2023	0.15		
ID fqleg6i4	23.1599733	1/17/2023	0.474943642		
ID 7llpudtc	21.14568648	1/21/2023	0.160298214		
ID ut01blx6	22.29090585	1/5/2023	0.15		
ID 57cap316	23.64631684	1/12/2023	0.15		
ID f948z22g	23.67245663	1/26/2023	0.223932101		
ID nvtam0fr	23.7079504	1/10/2023	0.15		
ID al36kfvj	22.11591607	1/15/2023	0.15		
ID ieo94g5v	21.40842272	1/4/2023	0.894539908		
ID cqnz8al5	21.98645073	1/3/2023	0.331862791		
ID eqtgua43	23.74416768	1/22/2023	0.15		
ID mer4udod	21.12821307	1/12/2023	0.92		
ID 93ildlcf	23.35630771	1/19/2023	0.855649547		
ID dc4o4guw	22.23830696	1/11/2023	0.15		
ID 5nffyajn	21.79913794	1/18/2023	0.15		
ID 2sqbbgub	21.44408502	1/6/2023	0.257990034		
ID wwekygfe	21.9985749	1/27/2023	0.15		
ID lusqj1tz	23.72640275	1/17/2023	0.15		
ID iicdezu6	22.46641205	1/5/2023	0.92		
ID 1u9wo0pn	21.34086619	1/21/2023	0.638691326		
ID 98zol0jx	21.73413715	1/6/2023	0.15		
ID agmb20x1	21.82140354	1/28/2023	0.15		
ID dun0rb39	23.78220949	1/25/2023	0.92		
ID ciztyiqp	22.50795699	1/5/2023	0.196286213		
ID j0igdbpb	23.33605525	1/7/2023	0.778843509		
ID alyqd8uo	22.87466523	1/22/2023	0.15		
ID ycuqc9w9	23.69699942	1/3/2023	0.15		
ID edqugh8r	21.13358354	1/29/2023	0.432983341		
ID b0etphsq	23.80091816	1/27/2023	0.15		
ID ojujapfy	23.46046375	1/19/2023	0.15		
ID i2j3sqkc	22.48340184	1/11/2023	0.654431005		
ID 8al0iash	21.38520281	1/10/2023	0.164920623		
ID jyxl0gwa	21.39823596	1/30/2023	0.906797261		
ID ln4w65b0	22.50522122	1/10/2023	0.15		
ID frjzxcgl	22.99336472	1/22/2023	0.15		
ID cucskhhr	22.50847774	1/23/2023	0.464638994		
ID bl9lmveb	22.27718885	1/11/2023	0.92		
ID fkl6boht	22.17786067	1/4/2023	0.92		
ID kn3fznp0	22.8120354	1/16/2023	0.15		
ID 0i81rk5s	21.7426943	1/23/2023	0.31167673		
ID fkbk4fh6	21.77328477	1/4/2023	0.447562745		
ID 5a2tcb6c	21.41266219	1/25/2023			
ID zca553uu	22.88601072	1/16/2023	0.823863922		
ID v6jv2a5a	23.51455893	1/28/2023	0.15		
ID 7gicaeja	23.37454505	1/27/2023	0.92		
ID fjzo0c53	23.14737394	1/25/2023	0.15		
ID kavhm8in	22.2860685	1/6/2023	0.15		
ID zz7ploat	21.21467697	1/17/2023			
ID hjogmevw	23.20460542	1/30/2023	0.92		
ID 2tki02b7	22.2475965	1/19/2023	0.15		
ID 7i69nhup	21.82526352	1/30/2023	0.15		
ID ikmza118	21.05992905	1/30/2023	0.15		
ID ddp6aupf	22.022767	1/21/2023	0.15		
ID znzug3bp	23.01488985	1/3/2023	0.308104122		
ID uztjem4w	22.30077575	1/7/2023	0.153725198		
ID kqxejhpv	21.05068292	1/27/2023	0.879842227		
ID 6eim0c9a	21.65096978	1/21/2023	0.876330624		
ID 4cb1j44g	22.73879194	1/6/2023	0.92		
ID bemt9c8s	23.1276076	1/23/2023	0.92		
ID 57a6ot72	21.69773658	1/22/2023	0.92		
ID zujswa5v	23.25169924	1/19/2023	0.415889818		
ID qowgs89i	22.78024521	1/5/2023	0.15		
ID qd86f2ot	21.17928438	1/21/2023	0.15		
ID 2mdhv8zp	21.45645227	1/23/2023	0.456266486		
ID mn6slbw1	22.91286965	1/19/2023	0.15		
ID xrd4pgkm	22.95630182	1/3/2023			
ID if25g0zd	22.21123559	1/10/2023	0.92		
ID gh8eypz0	22.79361166	1/20/2023	-0.07792414341275489		
ID utp5n1xn	22.73002402	1/14/2023	0.205848894		
ID cfeph89n	21.33752601	1/23/2023	0.15		
ID 5jmlkbpc	23.90446494	1/25/2023			
ID 2uknxt7q	21.46194126	1/24/2023			
ID 95wr9zx0	21.63376562	1/10/2023	0.340182283		
ID sle5qsdd	23.92404764	1/10/2023	0.15		
ID er0lgm8e	23.28299417	1/21/2023	0.15		
ID mnzdn97x	22.86458216	1/3/2023	0.15		
ID ecoevoj7	22.61035731	1/29/2023	0.15		
ID wwskik8u	21.29718683	1/22/2023	0.92		
ID iieaxrvf	22.30145607	1/12/2023	0.92		
ID 2qudpwgz	21.79481963	1/25/2023	0.15		
ID vsflplvk	23.16838707	1/21/2023	0.732904939		
ID npxb27ii	23.69967351	1/17/2023	0.255015449		
ID fqs0xfp9	21.92671815	1/14/2023	0.15		
ID a4ovck7s	22.03175244	1/10/2023	0.92		
ID wcomtti0	21.71474999	1/8/2023	0.35303261		
ID 19302tls	21.57187511	1/11/2023	0.92		
ID m2k4a63y	21.41103431	1/14/2023	0.15		
ID 7qzzwf8n	22.29177399	1/4/2023	0.92		
ID fhom8wux	23.45911337	1/27/2023	0.319650192		
ID n292qe21	23.08780763	1/7/2023	0.371062643		
ID le8eo9k8	21.51661859	1/4/2023	0.15		
ID kzue3yqy	22.42200761	1/14/2023	0.671248337		
ID qgnccmfm	22.96700893	1/16/2023	0.92		
ID 4rxn8omv	22.8823569	1/29/2023	0.15		
ID yl1t1x7w	23.09721032	1/5/2023	0.15		
ID igeyl2hm	21.43259198	1/30/2023	0.15		
ID 9ylh7kuy	23.075556	1/8/2023	0.886665073		
ID 8zb8uw5q	22.73433665	1/23/2023	0.470914163		
ID bz0rcknm	23.48718079	1/18/2023	0.414217117		
ID hqgv9lwg	21.60513027	1/13/2023	0.597430258		
ID 0gzmx27b	23.47164783	1/20/2023	0.15		
ID 90q2hcri	21.29106505	1/27/2023	0.152483479		
ID t5706exc	21.94741291	1/17/2023	0.15		
ID thqwir5v	22.16989664	1/24/2023	0.15		
ID 4zwj8gcf	22.10670669	1/3/2023	0.15		
ID gugswyeh	22.26317779	1/4/2023	0.15		
ID 6c37ch2k	22.62740432	1/23/2023	0.92		
ID xb40o2eg	21.8339412	1/30/2023	0.15		
ID i0tb8wdn	21.76430318	1/31/2023	0.439968435		
ID fs32yhs8	23.42218465	1/7/2023	0.747382194		
ID 4h5raf07	22.08061678	1/20/2023	0.790283094		
ID h38zdllc	21.01357818	1/4/2023	0.15		
ID dzd0v7dn	23.66138928	1/20/2023	0.92		
ID csqrx0pn	21.24320523	1/22/2023	0.15		
ID 5qomhuun	21.17302237	1/14/2023			
ID 9p0az1cr	21.07857952	1/29/2023	0.151710925		
ID kymyldt8	21.90976196	1/6/2023	0.15		
ID l1jbt6we	23.29029897	1/24/2023	0.15		
ID re2y202d	23.55364132	1/19/2023	0.669549867		
ID q9nj6ndx	23.79363845	1/12/2023	0.15		
ID 7w0bsgb2	22.77525018	1/28/2023	0.15		
ID iniyb2ov	22.26278002	1/18/2023	0.15		
ID e7c37mey	22.46599717	1/20/2023	0.15		
ID d21jpwvf	22.90009706	1/18/2023	-0.9238907250897664		
ID 5h2rfo5w	21.13538571	1/20/2023	0.15		
ID ogdv4kca	22.6137808	1/21/2023	0.543195485		
ID cji6znop	22.27122547	1/8/2023	0.158274283		
ID 506577k1	21.07010329	1/7/2023	0.881500194		
ID vq84zxxb	23.20637246	1/29/2023	0.438551395		
ID b1h099pu	23.26336872	1/10/2023	0.92		
ID u8cn1wmy	21.69277555	1/21/2023	0.746468079		
ID qoafygm4	23.06114985	1/18/2023	0.15		
ID j47gen9a	22.05397199	1/7/2023	0.92		
ID e60wahis	23.78606819	1/20/2023	0.414217117		
ID doq5ripe	22.26451073	1/19/2023	0.15		
ID fwa10uca	22.50222894	1/5/2023	0.92		
ID 3maherka	23.30678707	1/19/2023	0.15		
ID jryfcnb2	21.86082906	1/19/2023	0.293878819		
ID xrj9x864	23.45275657	1/25/2023	0.848342761		
ID jkws30ag	22.95992622	1/5/2023	0.15		
ID t95zijxw	23.90945673	1/21/2023	0.15		
ID 2iz3j00r	22.13480319	1/24/2023	0.520435585		
ID a0pkbdvg	21.21853347	1/7/2023	0.273219829		
ID bhkinc4r	21.18206679	1/7/2023	0.38432378		
ID 9gqvyjoh	22.91955335	1/17/2023	0.796037901		
ID yim9ar1g	22.43511289	1/25/2023	0.437326868		
ID 6splpa75	23.71500438	1/14/2023	0.15		
ID ef0hjvyf	23.6454821	1/12/2023	0.691632323		
ID trj5kfif	21.53118482	1/23/2023	0.17705645		
ID ytbi4z91	23.815089	1/20/2023	0.92		
ID dgssmjdy	21.39030813	1/9/2023	0.92		
ID 5wfkqif9	22.80025475	1/4/2023	0.746594602		
ID 5vpr0e46	22.18577588	1/15/2023	0.15		
ID 4q8llx33	23.64941651	1/31/2023	0.336451806		
ID 8o7uk6zq	23.725709	1/27/2023	0.15		
ID hmaa5uks	23.77386743	1/26/2023	0.735675536		
ID q2m6wvcw	21.78975752	1/5/2023	0.15		
ID tdtge234	23.50586848	1/27/2023	0.15		
ID okfls4yu	22.73764632	1/7/2023	0.557336573		
ID kg9sif0l	21.51888734	1/24/2023	0.540102379		
ID nqhe1fv8	23.92287515	1/15/2023	0.369269699		
ID bst8bvgb	23.71001131	1/6/2023	0.92		
ID jzhafztg	22.48605964	1/15/2023	0.92		
ID 3ig3oi4h	21.96914026	1/6/2023	0.15		
ID d5yujwzg	22.32866501	1/30/2023	0.418651197		
ID 5br7lnac	21.41613957	1/12/2023	0.15		
ID 7kr111bq	23.23523543	1/9/2023	-0.7775056518981797		
ID 588l1n1r	22.13632532	1/9/2023	0.15		
ID ap580r3t	23.23170173	1/31/2023	0.92		
ID ua3n1o7r	22.26252291	1/5/2023	0.358506603		
ID vn5vq4cr	21.41400839	1/3/2023	0.15		
ID ricw6dje	22.1701461	1/8/2023	0.855649547		
ID e97i8jg9	21.46840687	1/10/2023	0.15		
ID g8go96jy	23.65586845	1/9/2023	0.15		
ID 8llni1es	21.79709668	1/12/2023	0.15		
ID m5kin7py	22.64819306	1/31/2023	0.15		
ID 8a3a4hkr	23.16200059	1/27/2023	0.15		
ID yz51bu8t	22.74800282	1/25/2023	0.156622067		
ID tj5mf3gy	23.06492985	1/11/2023	0.92		
ID r70w33qr	21.51237809	1/20/2023	0.15		
ID aotv6pac	22.95746661	1/20/2023	0.92		
ID 1uvslurc	21.06429424	1/4/2023	0.15		
ID kl2ko2ce	21.01529975	1/28/2023	0.897303024		
ID guvx4gla	21.74258302	1/11/2023	0.15		
ID t27p9uu5	23.99772738	1/6/2023	0.15		
ID 2nr69mv9	21.86505936	1/20/2023	0.15		
ID tiezdg7d	23.62550822	1/8/2023	0.15		
ID iovn0rhv	21.53428121	1/20/2023	0.15		
ID nrkizw8w	21.95320077	1/16/2023	0.820792075		
ID kn69ls0p	22.53625151	1/9/2023	0.165790213		
ID 0zyyrjr0	22.09487935	1/23/2023	0.15		
ID 4ewv0le7	22.31121469	1/10/2023	0.661342765		
ID pmyqzwih	22.90160344	1/19/2023	0.92		
ID em8kdakl	23.22838915	1/18/2023	0.15		
ID qbm2pglo	23.67555304	1/7/2023	0.92		
ID ldwaiwqi	21.71786295	1/17/2023	0.15		
ID ozyc6c2k	23.73458291	1/6/2023	0.15		
ID 037813va	22.05953562	1/23/2023	0.15		
ID 1i8uo5y2	22.8799866	1/26/2023	0.195764279		
ID xvd0bh02	23.35279002	1/7/2023	0.429052823		
ID lyhfwwgn	22.25098707	1/19/2023	0.92		
ID ra7gfwv5	22.05164373	1/16/2023	0.15		
ID 7anqm3cf	23.74001495	1/21/2023	0.15		
ID zr56kyik	21.44711633	1/21/2023	0.92		
ID 8iwmjkp2	22.73373896	1/20/2023	0.15		
ID tqpiqsys	22.8250572	1/27/2023	0.15		
ID xjgu8c1v	23.24281877	1/8/2023	0.92		
ID ckhs51f3	23.38799929	1/9/2023	0.165068223		
ID gwqf7x2w	21.76083985	1/28/2023	0.641058698		
ID qw5cuxfu	23.98409139	1/23/2023	0.92		
ID x0ywqcp8	22.63994437	1/15/2023	0.843274973		
ID 4ktvwwrs	21.44130642	1/25/2023	0.401341859		
ID hsb52mma	22.32821664	1/4/2023	0.15		
ID 3u47i9bk	23.85827602	1/6/2023	0.15		
ID 8608mc6y	22.81647578	1/9/2023	0.15		
ID xlve66bs	22.35969484	1/4/2023	0.15		
ID gkesfj22	23.87868119	1/14/2023	0.15		
ID b6top0e9	21.94885311	1/15/2023	0.741765833		
ID poa6r2g0	22.55336901	1/5/2023	0.15		
ID c1yym1bx	23.93514282	1/13/2023	0.419164524		
ID cz6nvgc4	21.12224697	1/30/2023	0.92		
ID m0469969	23.13996345	1/4/2023	0.152945249		
ID 2dw6nr4k	23.68380875	1/18/2023	0.15		
ID bcakcynx	23.69640142	1/15/2023	-0.5531026807921654		
ID 4rqtp48b	23.13630335	1/9/2023	0.92		
ID 4low8v01	22.3996816	1/31/2023	0.860675692		
ID f4jtw8ti	23.10665125	1/29/2023	0.92		
ID m1wv19kw	23.7924875	1/25/2023	0.15		
ID nbom2u7h	22.23425555	1/18/2023	0.699385199		
ID 0oet43h6	21.13772027	1/26/2023	0.15		
ID du9ulmes	22.13640508	1/30/2023	0.92		
ID cam37e8m	23.5267295	1/11/2023	0.92		
ID ig3ozos1	22.84464793	1/27/2023	0.648196795		
ID uj3tg5tj	21.44888666	1/21/2023	0.92		
ID oud13gxc	23.28765242	1/24/2023	0.588510174		
ID wbzbbvjf	21.35391779	1/15/2023	-0.13352224041981509		
ID vjzvi83t	22.26034073	1/4/2023	0.202723548		
ID rma4ie8y	23.42806834	1/12/2023	0.212480124		
ID pr6qtvp7	22.520241	1/22/2023	0.15		
ID ovtg1l34	22.21701763	1/4/2023	0.92		
ID vguddtds	23.66311696	1/17/2023	0.15		
ID 47znxi9x	22.42742453	1/24/2023	0.92		
ID 5d3dv1te	23.00279459	1/9/2023	0.15		
ID wgjbkdgq	23.55082667	1/28/2023	0.15		
ID 5ru3sgei	23.93317573	1/29/2023	0.15		
ID phm1sxy8	23.36407978	1/19/2023	0.366189651		
ID l2qd9v38	21.63144105	1/19/2023			
ID k9en0hbi	23.32842431	1/3/2023	0.15		
ID 7qu7iyqd	23.30084416	1/27/2023	0.15		
ID avl0m5fz	23.42559792	1/28/2023	0.15		
ID 925awtkf	23.01458721	1/5/2023	0.795597275		
ID qddr6qa3	21.68705342	1/8/2023	0.92		
ID 5xzlmeaq	23.18223532	1/5/2023	0.695156545		
ID sjflv59o	22.9373019	1/20/2023	0.514020974		
ID u8cwfihg	21.99784315	1/3/2023	0.15		
ID ege6lu2e	22.5098351	1/29/2023	0.89623457		
ID yv1bqsmm	22.00631077	1/25/2023	0.15		
ID 69m3xwl0	21.17634869	1/15/2023	0.15		
ID onen6l66	22.41168541	1/12/2023	0.15		
ID 2d73rvjc	22.96813447	1/13/2023	0.15		
ID fm6t9ljx	21.2954504	1/23/2023	0.850697694		
ID t4qrt3mf	21.73981922	1/27/2023	0.304705485		
ID 9lyp9dt0	21.34410384	1/24/2023	0.15		
ID uvaodiql	21.44205669	1/21/2023	0.15		
ID zbsdvtx0	23.22703419	1/24/2023	0.15		
ID 1sev16y8	21.30381033	1/25/2023	0.378988629		
ID av30melv	23.70223683	1/10/2023	0.15		
ID vcwow675	23.88527872	1/13/2023	0.15		
ID nu62ka9o	22.91288688	1/27/2023	0.92		
ID mfh9eh1x	21.48822366	1/27/2023	0.15		
ID ddxnycsq	22.39643505	1/29/2023	0.211498647		
ID bktx25to	23.74723879	1/29/2023	0.15		
ID xv1uy976	21.26584256	1/27/2023	0.368905708		
ID sx4cmqk3	23.666274	1/27/2023	0.15		
ID 3r5egrt8	22.5183698	1/16/2023	0.658758715		
ID aqrkqum8	21.91826756	1/3/2023	0.15		
ID xjxtvaym	21.13821594	1/12/2023	0.15		
ID plpbs4bx	22.94427597	1/23/2023	0.15		
ID 5cjwrwxt	21.84284593	1/20/2023	0.15		
ID adgb57o2	22.40574365	1/6/2023	0.15		
ID kct1wk56	22.92119509	1/23/2023	0.92		
ID kpeqwusc	21.04009182	1/13/2023	0.15		
ID 7kotimw4	23.14732591	1/31/2023	0.15		
ID k1i3b3rj	21.71064515	1/27/2023	0.29177378		
ID p2gsgrvq	22.13686471	1/6/2023	0.89358151		
ID 6kv8fzci	23.61298204	1/22/2023	0.282934534		
ID f99cjf3x	22.70253133	1/12/2023	0.15		
ID mhubqstz	22.05557805	1/17/2023	0.15		
ID emzpvftd	22.14864964	1/22/2023	0.15		
ID 2sr415uk	22.73898063	1/13/2023	0.92		
ID v2ob6utd	22.8154495	1/22/2023	0.394193663		
ID vdp8408f	22.18643041	1/19/2023	0.778843509		
ID yhjuxnkr	22.51589865	1/9/2023	-0.1839375453885027		
ID chzh87cv	22.83855319	1/19/2023	0.784574111		
ID lfgcpf72	23.954006	1/26/2023	0.92		
ID z00b5qdj	21.5296707	1/22/2023	0.15		
ID x83ge6be	21.88705172	1/31/2023	0.15		
ID 4nyco5s2	21.29155984	1/31/2023	0.15		
ID iawf1l16	21.57418756	1/28/2023	0.15		
ID bzyhnrz7	22.76768597	1/31/2023	0.15		
ID k88xyl3d	21.20940107	1/26/2023	0.15		
ID enzg6twx	22.48878123	1/25/2023	0.683192331		
ID ixzc8mqu	23.37923899	1/9/2023	0.15		
ID ikpun9d1	22.35537516	1/6/2023	0.784427535		
ID h9knk6d4	22.57824611	1/8/2023	0.15		
ID xlmftaf0	23.4863144	1/22/2023	0.92		
ID tc4b1jx5	22.86850121	1/31/2023	0.15		
ID mly8805l	23.8717426	1/20/2023	0.15		
ID 1uju71o0	21.22399032	1/19/2023	0.15		
ID 9r5evib5	21.38991098	1/30/2023	0.15		
ID ozj0bgw0	23.26662652	1/8/2023	0.225010818		
ID zm66yzja	23.22350298	1/8/2023	0.250106042		
ID i6cmdmqc	21.05870142	1/8/2023	0.15		
ID miiy3fvj	21.27753244	1/29/2023	0.210616549		
ID 8nxo5qnx	22.28111474	1/3/2023	0.371716637		
ID 85ummlqf	23.15398317	1/19/2023	0.92		
ID qg303jua	21.02511325	1/11/2023	0.15		
ID fnfcda5j	23.61007521	1/22/2023	0.15		
ID p2shrzsq	23.98195442	1/16/2023	0.693961654		
ID uwshs644	22.70218556	1/4/2023	0.15		
ID yysmwozg	22.68912149	1/11/2023	0.235764308		
ID 4hb5j1h5	21.41954946	1/23/2023	0.92		
ID j0uh3uxa	21.99642878	1/30/2023	0.15		
ID 1o5rgebr	22.11431511	1/26/2023	0.15		
ID ra88epu8	23.4006835	1/6/2023	0.92		
ID evujec6t	23.44766643	1/28/2023	0.70272877		
ID ssnx56ln	22.28101277	1/17/2023	0.15		
ID kbm4145w	22.72187568	1/5/2023	0.497143854		
ID u4lqb9hf	22.80119427	1/19/2023	0.203878384		
ID y15cyzhb	22.64228143	1/25/2023	0.767851763		
ID 5wpgztds	22.58447284	1/16/2023	0.15		
ID lqx1cmuj	22.31093669	1/18/2023	0.15		
ID sgu2cydo	23.37414686	1/17/2023	0.15		
ID h15td3w8	23.33526506	1/31/2023	0.15		
ID xvmaxtkw	21.91476356	1/15/2023	0.628317366		
ID sufhawku	22.43388662	1/28/2023	0.309276667		
ID d3fzmum4	22.06448256	1/9/2023	0.15		
ID ji93d7cq	23.33100109	1/20/2023	0.92		
ID t8muynj7	21.72169698	1/13/2023	0.92		
ID ot8akz5l	23.53791261	1/27/2023	0.92		
ID 3vae0zya	23.55322632	1/20/2023	0.15		
ID h7x3mm6u	22.78567858	1/27/2023	0.92		
ID nk40bkra	21.32000495	1/18/2023	-0.969221799654139		
ID 9012ozul	22.14508935	1/16/2023	0.803272839		
ID j2dle4w4	22.38396066	1/28/2023	0.92		
ID 8m3uvqoc	21.37446075	1/14/2023	0.15		
ID 4mks6lj0	22.42033625	1/22/2023	0.15		
ID fqv21n00	21.51840462	1/23/2023	0.569794463		
ID l1izmdge	21.51199407	1/16/2023	0.374695135		
ID 163ox85y	22.86341632	1/24/2023	0.309512391		
ID 9gk233hb	22.85207011	1/29/2023	0.375363872		
ID ezod2dz7	22.26772377	1/4/2023	0.15		
ID 3wqy3c9z	22.03065193	1/10/2023	0.289986699		
ID 5qcgbgyj	21.06911625	1/3/2023	0.573815243		
ID dpmm4wyj	22.40050032	1/20/2023	0.15		
ID fekrt3lp	21.9096796	1/3/2023	0.15		
ID ae3i657t	23.4573198	1/19/2023	0.29051041		
ID l9v5wnv7	22.53576538	1/9/2023	0.793934197		
ID 44usd5v8	21.3691309	1/9/2023	0.15		
ID s2m9on4y	21.94059632	1/10/2023	0.15		
ID fj9npwok	21.75196969	1/4/2023	0.190354573		
ID ffwdkccc	21.61556522	1/22/2023	0.15		
ID ch62n1lw	21.6620046	1/17/2023	0.573466518		
ID fpy3sxcg	23.85228389	1/17/2023	0.15		
ID 1l989h3e	21.40388517	1/30/2023	0.15		
ID 7iymq9cl	23.10248133	1/14/2023	0.15		
ID zhdd9igs	21.01427434	1/12/2023	0.667117766		
ID igzcytvg	21.96727561	1/7/2023	0.92		
ID u2unonfq	22.38722907	1/27/2023	0.15		
ID tjx4rsnr	22.8895651	1/15/2023	0.406047695		
ID r1z3dhcd	23.82884361	1/24/2023	0.92		
